"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",3536,3473,3789,4069,4403,4930,5276,5381,5070,5187,5410,5446,5400,5426
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",2461,2290,2531,2729,2944,3321,3586,3616,3193,3333,3383,3416,3457,3494
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting","(D)","(D)","(D)","(D)","(D)",9,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",3,3,6,5,7,7,7,5,7,8,6,4,2,"(NA)"
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities","(D)","(D)","(D)","(D)","(D)",3,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining","(D)","(D)",143,194,"(D)",436,470,386,460,544,613,630,595,580
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1,2,3,2,"(NA)"
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas","(D)",62,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",516,"(D)","(D)","(NA)"
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)",55,93,146,102,93,85,"(D)",95,"(D)","(D)","(NA)"
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",87,73,80,87,87,115,108,133,153,176,203,170,178,181
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",165,195,232,263,293,282,302,309,294,323,319,327,318,356
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",188,188,257,255,258,269,303,292,218,161,133,113,175,167
"21820","Fairbanks, AK (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing","(D)","(D)","(D)",17,20,18,19,17,20,19,18,17,17,18
