"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1,"(D)",1,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","29","322","    Paper products manufacturing",17,14,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","30","323","    Printing and related support activities",17,18,17,17,18,21,21,20,18,18,21,"(D)",20,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","31","324","    Petroleum and coal products manufacturing","(D)","(D)","(D)",76,170,100,133,210,103,68,60,"(D)",78,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","32","325","    Chemical products manufacturing",51,50,73,136,133,165,194,171,175,206,210,"(D)",294,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","33","326","    Plastics and rubber products manufacturing",16,14,15,9,12,14,8,8,9,8,8,"(D)",9,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","34","42","  Wholesale trade",624,562,518,585,603,665,732,756,725,703,792,881,956,1013
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","35","44-45","  Retail trade",1138,1222,1278,1345,1377,1414,1367,1342,1308,1328,1344,1446,1489,1587
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","36","48-49","  Transportation and warehousing",141,144,164,185,202,223,224,239,237,251,227,240,256,301
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","37","481","   Air transportation",11,10,16,19,26,39,36,40,42,52,21,"(D)",23,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","38","482","   Rail transportation",5,5,5,5,6,7,6,6,5,4,5,5,6,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","39","483","   Water transportation","(D)","(D)","(D)","(D)",1,"(D)","(D)","(D)","(D)","(D)","(D)","(L)","(L)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","40","484","   Truck transportation",31,36,36,44,52,58,54,52,53,54,59,"(D)",75,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","41","485","   Transit and ground passenger transportation",12,15,16,18,20,22,22,24,23,21,21,"(D)",26,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","42","486","   Pipeline transportation","(D)","(D)",21,26,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","43","487-488, 492","   Other transportation and support activities",49,49,"(D)","(D)","(D)",60,"(D)","(D)",58,62,70,70,"(D)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","44","493","   Warehousing and storage",13,14,14,13,17,17,17,21,23,20,18,"(D)",16,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","45","51","  Information",523,560,610,699,829,698,808,826,811,893,1001,1236,1295,1291
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","46","511","   Publishing industries, except Internet (includes software)","(D)",227,"(D)","(D)","(D)","(D)",392,397,395,486,526,"(D)",654,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","47","512","   Motion picture and sound recording industries",55,70,58,58,39,43,58,73,78,63,148,"(D)",230,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","48","515, 517","   Broadcasting and telecommunications",233,192,207,226,258,263,318,307,284,289,272,"(D)",348,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services","(D)",72,"(D)","(D)","(D)","(D)",40,50,54,56,55,"(D)",63,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",2933,3199,3228,3419,3834,3777,3582,3523,3534,3903,4351,4349,4610,4574
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","51","52","   Finance and insurance",560,644,658,705,778,788,779,692,700,616,618,713,734,682
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",257,321,278,220,244,262,325,360,365,293,282,"(D)",337,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","53","523","    Securities, commodity contracts, and investments",139,138,132,133,178,181,132,68,125,129,130,"(D)","(D)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","54","524","    Insurance carriers and related activities",149,169,235,335,342,331,314,253,197,185,197,"(D)",216,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","55","525","    Funds, trusts, and other financial vehicles",15,16,13,17,14,15,7,10,12,9,8,"(D)","(D)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","56","53","   Real estate and rental and leasing",2373,2555,2571,2714,3056,2989,2803,2831,2834,3287,3733,3635,3876,3892
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","57","531","    Real estate",2241,2419,2462,2593,2929,2852,2667,2702,2700,3151,3600,"(D)",3737,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",132,135,109,121,126,136,136,128,135,136,133,"(D)",139,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","59","54, 55, 56","  Professional and business services",1505,1693,1870,1990,2166,2167,2295,2482,2422,2575,2670,2764,2688,2746
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","60","54","   Professional, scientific, and technical services",952,1079,1166,1266,1336,1352,1445,1585,1495,1561,1626,1649,1666,1673
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","64","55","   Management of companies and enterprises",126,124,171,186,207,231,252,252,267,312,292,258,273,334
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","65","56","   Administrative and waste management services",426,490,533,538,623,584,599,646,660,702,752,858,750,739
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","66","561","    Administrative and support services",373,451,488,495,579,542,550,595,604,627,689,"(D)",680,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","67","562","    Waste management and remediation services",53,39,45,43,44,41,49,51,55,75,63,"(D)",70,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",943,1020,1101,1194,1224,1284,1372,1499,1574,1616,1700,1760,1791,1908
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","69","61","   Educational services",132,122,137,156,159,159,173,179,186,173,186,190,187,195
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","70","62","   Health care and social assistance",811,898,963,1038,1065,1125,1198,1320,1388,1444,1514,1570,1604,1714
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","71","621","    Ambulatory health care services",450,488,520,567,590,632,652,710,725,733,755,"(D)",807,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",261,305,326,354,351,373,422,463,505,536,574,589,614,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","73","624","    Social assistance",100,105,117,118,124,120,125,146,157,174,186,"(D)",182,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",755,812,850,908,932,974,983,983,939,946,999,1036,1115,1205
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","75","71","   Arts, entertainment, and recreation",140,153,149,158,162,166,181,180,176,178,182,191,199,217
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",83,95,89,93,95,94,101,102,97,95,96,"(D)",102,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","77","713","    Amusements, gambling, and recreation industries",57,58,60,64,67,72,80,78,79,83,87,"(D)",97,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","78","72","   Accommodation and food services",615,659,701,751,770,808,802,803,763,769,817,844,916,988
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","79","721","    Accommodation",240,248,255,278,282,292,302,303,262,263,299,"(D)",343,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","80","722","    Food services and drinking places",375,410,446,473,487,516,499,501,500,505,518,"(D)",573,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","81","81","  Other services, except government",420,452,440,454,476,498,519,542,529,518,507,526,553,592
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","82","92"," Government",2424,2560,2682,2796,2978,3109,3305,3435,3460,3534,3649,3696,3757,3877
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","83","...","  Federal civilian",359,383,403,418,438,445,463,479,482,514,515,512,481,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","84","...","  Federal military",380,414,423,427,443,455,465,468,484,500,521,544,548,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","85","...","  State and local",1685,1764,1856,1951,2097,2209,2376,2489,2494,2519,2613,2640,2727,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","86","11, 21","Natural resources and mining",931,907,1015,1076,1212,1459,1550,1603,1609,1585,1862,1969,2120,1883
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","87","42, 44-45","Trade",1762,1783,1797,1930,1980,2079,2099,2098,2033,2031,2136,2326,2445,2600
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","88","...","Transportation and utilities",223,268,292,320,327,374,381,380,396,364,341,338,359,402
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","89","...","Private goods-producing industries",2935,2835,3301,3478,4026,4346,4455,4493,4284,4068,4363,4617,4896,4734
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","90","...","Private services-providing industries",9064,9786,10188,10915,11768,11851,12038,12334,12238,12847,13706,14334,14856,15319
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","1","...","All industry total",86.827,89.982,93.434,96.041,102.022,102.019,100.658,100.670,100.000,100.280,103.707,106.441,108.338,108.499
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","2","..."," Private industries",85.135,88.602,92.694,95.916,102.679,102.637,100.613,100.497,100.000,100.483,104.349,107.706,109.982,109.874
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",55.472,67.239,70.106,61.824,73.435,83.207,63.896,59.933,100.000,80.351,60.017,60.295,70.274,71.627
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","4","111-112","   Farms",53.749,66.195,65.896,53.961,70.229,79.423,53.839,50.494,100.000,73.656,45.994,42.142,52.298,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","5","113-115","   Forestry, fishing, and related activities",61.875,71.216,85.858,93.552,85.009,96.884,103.508,97.117,100.000,104.651,117.413,138.625,144.910,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","6","21","  Mining",121.162,85.702,67.827,72.674,76.371,102.334,116.119,104.667,100.000,96.238,141.068,169.532,154.101,111.105
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","7","211","   Oil and gas extraction",117.396,70.979,47.546,53.077,65.750,92.395,102.918,93.568,100.000,94.705,"(D)","(D)",180.964,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","8","212","   Mining, except oil and gas",137.678,127.689,133.162,136.109,111.601,114.004,152.538,113.053,100.000,74.157,"(D)","(D)",80.799,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","9","213","   Support activities for mining",170.358,127.020,96.133,100.263,87.938,137.518,137.000,151.827,100.000,143.708,150.340,"(D)",138.247,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","10","22","  Utilities",72.248,113.632,110.252,111.822,97.809,108.939,112.153,100.642,100.000,72.956,73.519,64.485,65.711,61.798
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","11","23","  Construction",116.281,113.834,127.916,151.188,150.823,143.427,139.374,122.866,100.000,91.897,90.551,90.921,91.523,87.698
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","12","31-33","  Manufacturing",67.881,64.650,78.752,76.463,91.752,94.464,95.675,103.279,100.000,94.122,94.086,98.030,102.142,105.339
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","13","...","   Durable goods manufacturing",66.642,62.164,77.824,72.330,88.395,94.214,91.390,99.745,100.000,96.214,101.001,101.245,102.929,103.955
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","14","321","    Wood products manufacturing",150.865,166.767,150.768,155.224,177.822,182.106,123.799,136.124,100.000,81.278,129.603,"(D)",126.139,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",117.585,127.575,107.546,134.809,109.248,103.327,102.471,110.262,100.000,79.949,69.724,"(D)",44.452,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","16","331","    Primary metals manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)",59.286,100.000,76.079,70.978,"(D)","(D)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","17","332","    Fabricated metal products",169.262,169.062,172.466,147.847,137.615,134.676,136.933,118.835,100.000,114.089,116.627,"(D)",118.494,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","18","333","    Machinery manufacturing",74.910,62.983,74.526,90.929,82.986,95.024,102.506,121.532,100.000,108.366,203.666,"(D)",141.479,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","19","334","    Computer and electronic products manufacturing",27.999,29.132,36.892,43.201,57.988,59.921,84.454,92.959,100.000,100.315,104.707,"(D)",114.105,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",110.826,93.801,92.937,109.346,119.396,128.425,118.592,134.911,100.000,77.660,70.467,"(D)",71.887,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","23","337","    Furniture and related products manufacturing",107.114,132.089,140.840,166.882,165.650,158.220,148.396,135.136,100.000,94.411,83.037,"(D)",74.740,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","24","339","    Miscellaneous manufacturing",111.014,126.950,144.572,108.023,140.497,178.482,77.976,101.821,100.000,96.941,91.547,"(D)",97.734,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","25","...","   Nondurable goods manufacturing",69.464,71.131,78.934,87.873,100.245,94.101,106.164,111.907,100.000,89.222,78.694,90.089,98.944,106.452
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",69.632,80.390,77.655,72.260,75.662,90.237,100.355,95.227,100.000,86.971,79.346,95.063,96.130,"(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","27","313-314","    Textile mills and textile product mills","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
