"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",241957,246044,255014,267492,280439,293481,310640,315384,313322,329192,341225,355276,366089,382459
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",218392,221767,229827,241045,252609,263956,279270,282527,279877,294851,304900,319983,330208,345695
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting","(D)","(D)","(D)",330,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",344
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",102,120,129,146,126,159,158,195,163,154,220,227,243,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities","(D)","(D)","(D)",184,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining","(D)","(D)","(D)",99,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",125
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",86,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",18,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",10053,10302,10221,10874,11508,11593,11506,10725,9598,9228,9591,10399,"(D)",11687
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",27516,27670,30283,28031,29243,30462,33843,30922,30234,33132,32842,33945,"(D)",34980
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing","(D)","(D)",22921,"(D)","(D)","(D)",24170,21498,"(D)",22725,23055,23285,22640,23415
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing","(D)","(D)","(D)",111,"(D)","(D)","(D)","(D)","(D)",58,60,"(D)","(D)","(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",267,282,276,284,312,356,343,278,234,256,259,272,288,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","16","331","    Primary metals manufacturing","(D)","(D)","(D)","(D)","(D)","(D)",274,"(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","17","332","    Fabricated metal products",2535,1966,2069,2184,2417,2243,2042,2021,2330,2936,2862,3190,2897,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","18","333","    Machinery manufacturing",1500,1400,1323,1647,1851,2097,1711,1581,1324,1607,1980,1512,1448,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","19","334","    Computer and electronic products manufacturing",10604,10884,13447,11766,12026,11429,13528,12452,11018,12828,13035,12948,13094,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",993,863,816,735,"(D)",787,898,949,846,"(D)","(D)","(D)",719,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",146,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","23","337","    Furniture and related products manufacturing",232,"(D)",235,"(D)","(D)","(D)","(D)",210,201,193,199,199,215,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","24","339","    Miscellaneous manufacturing",2187,2203,2018,1649,1560,1801,1706,1950,2023,2109,2005,2168,2234,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","25","...","   Nondurable goods manufacturing","(D)","(D)",7362,"(D)","(D)","(D)",9673,9424,"(D)",10407,9787,10660,"(D)",11565
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",2184,"(NA)"
"14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","27","313-314","    Textile mills and textile product mills","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",341,"(NA)"
