"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",144,148,126,122,121,137,134,88,82,75,100,"(D)",100,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing",1026,1031,1170,1145,1399,1439,1896,2050,2211,1901,2020,1828,1854,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","23","337","    Furniture and related products manufacturing",245,254,234,234,259,291,240,217,168,132,120,"(D)",116,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","24","339","    Miscellaneous manufacturing",1266,1362,1378,1489,1418,1557,1576,1647,1948,1991,1918,"(D)",1920,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","25","...","   Nondurable goods manufacturing",2812,2554,2775,3286,3112,3622,3910,3865,4240,5003,4895,6267,6044,7252
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",595,609,559,557,560,609,665,648,790,665,615,701,792,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","27","313-314","    Textile mills and textile product mills",78,72,64,86,70,75,72,67,55,49,41,45,53,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing",159,151,132,130,136,126,116,94,74,75,77,89,93,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","29","322","    Paper products manufacturing",86,93,75,78,70,94,88,71,130,106,113,"(D)",104,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","30","323","    Printing and related support activities",330,289,302,317,299,303,308,295,263,248,233,"(D)",213,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","31","324","    Petroleum and coal products manufacturing",97,52,66,68,106,120,118,155,106,96,64,"(D)",101,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","32","325","    Chemical products manufacturing",1220,1035,1309,1756,1586,1995,2247,2252,2509,3422,3402,"(D)",4267,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","33","326","    Plastics and rubber products manufacturing",247,253,267,293,285,301,297,281,314,343,350,"(D)",421,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","34","42","  Wholesale trade",5289,5261,5420,5808,6444,6948,7528,7803,6997,7551,8467,9209,9429,9896
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","35","44-45","  Retail trade",8210,8800,9377,10072,10397,10734,10254,9569,9047,9374,9568,10129,10668,11156
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","36","48-49","  Transportation and warehousing",1316,1371,1443,1639,1717,1798,1797,1897,1740,1872,1841,1929,1963,2081
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","37","481","   Air transportation",146,150,149,171,163,195,185,173,167,203,214,"(D)",231,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","38","482","   Rail transportation","(D)","(D)","(D)",18,20,22,22,30,23,19,22,28,"(D)","(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","39","483","   Water transportation",16,5,7,7,4,"(D)","(D)",9,8,7,"(D)","(D)","(D)","(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","40","484","   Truck transportation",355,382,381,395,403,425,416,417,376,414,484,"(D)",516,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","41","485","   Transit and ground passenger transportation",115,139,152,176,161,164,184,199,203,212,235,"(D)",278,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","42","486","   Pipeline transportation","(D)","(D)","(D)",2,2,"(D)","(D)",5,4,5,5,"(D)",6,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","43","487-488, 492","   Other transportation and support activities",469,523,566,646,721,719,697,813,718,779,"(D)",753,777,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","44","493","   Warehousing and storage",155,153,169,225,245,261,280,252,240,233,141,"(D)",122,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","45","51","  Information",7139,7690,8121,9822,11000,11044,11911,8803,6939,6523,6529,6604,6942,7176
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","46","511","   Publishing industries, except Internet (includes software)",1310,1634,1660,1981,2265,1955,2259,2197,2160,2184,2312,"(D)",2535,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","47","512","   Motion picture and sound recording industries",425,465,389,227,169,115,173,"(L)",433,338,334,"(D)",448,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","48","515, 517","   Broadcasting and telecommunications",5139,5234,5723,7074,7975,8299,8975,6071,3875,3520,3433,"(D)",3486,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services",266,356,349,540,592,675,504,534,471,481,450,"(D)",473,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",27225,31309,33447,35698,39201,40083,41050,40873,40777,39141,40645,44700,47355,47298
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","51","52","   Finance and insurance",5610,6292,7010,6459,7090,7456,7014,6061,6769,7110,6929,7982,8667,8834
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services","(D)","(D)",3765,2927,3098,"(D)","(D)","(D)","(D)",3197,"(D)",3659,"(D)","(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","53","523","    Securities, commodity contracts, and investments",1510,1337,"(D)",1132,1359,1436,1059,585,1164,1458,1185,"(D)",1696,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","54","524","    Insurance carriers and related activities",1651,1702,1930,2140,2324,2432,2515,2217,2227,2211,2279,"(D)",2672,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","55","525","    Funds, trusts, and other financial vehicles","(D)","(D)","(D)",260,309,"(D)","(D)","(D)","(D)",244,"(D)","(D)","(D)","(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","56","53","   Real estate and rental and leasing",21615,25017,26437,29239,32111,32627,34036,34812,34008,32031,33716,36717,38688,38464
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","57","531","    Real estate",20457,23887,24411,27261,30183,30248,31829,32237,31743,29803,31342,"(D)",36147,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",1158,1130,2026,1978,1928,2380,2207,2574,2265,2227,2374,"(D)",2541,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","59","54, 55, 56","  Professional and business services",15733,16890,17615,18264,19285,20760,21839,25106,23956,24797,26633,27564,29689,31115
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","60","54","   Professional, scientific, and technical services",10654,11443,11805,12055,12896,13964,14863,18123,17436,17591,18824,19138,20715,21516
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","64","55","   Management of companies and enterprises",1588,1641,1741,1785,1724,1746,1660,1529,1550,2235,2514,3020,3356,3719
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","65","56","   Administrative and waste management services",3490,3807,4069,4423,4666,5050,5316,5454,4969,4970,5295,5405,5618,5881
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","66","561","    Administrative and support services",3311,3612,3861,4200,4422,4813,5032,5145,4660,4605,4966,"(D)",5231,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","67","562","    Waste management and remediation services",179,195,209,223,244,237,284,309,310,365,329,"(D)",387,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",6012,6570,7031,7478,7802,8321,8749,9757,10585,11071,11841,12479,12916,13540
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","69","61","   Educational services",680,762,854,991,1068,1140,1198,1354,1590,1656,1779,2019,2059,2115
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","70","62","   Health care and social assistance",5332,5808,6177,6487,6734,7180,7551,8403,8996,9414,10062,10460,10857,11425
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","71","621","    Ambulatory health care services",3088,3429,3568,3725,3884,4146,4356,4788,4998,5308,5721,"(D)",6278,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",1698,1803,1989,2149,2212,2378,2505,2839,3116,3168,3359,3393,3425,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","73","624","    Social assistance",545,576,620,613,638,656,690,777,882,938,982,"(D)",1154,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",4810,5145,5528,6192,6461,6953,7255,7417,6887,7055,7287,7596,8025,8662
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","75","71","   Arts, entertainment, and recreation",1101,1163,1296,1458,1602,1709,1803,1879,1725,1772,1825,1924,2035,2157
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",606,657,767,876,979,1041,1050,1130,1032,1015,1042,"(D)",1157,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","77","713","    Amusements, gambling, and recreation industries",495,505,529,581,622,668,753,749,693,756,783,"(D)",877,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","78","72","   Accommodation and food services",3708,3982,4232,4734,4859,5243,5452,5538,5162,5284,5462,5673,5991,6505
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","79","721","    Accommodation",1269,1265,1331,1625,1681,1819,1975,2048,1732,1776,1825,"(D)",2005,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","80","722","    Food services and drinking places",2439,2718,2901,3110,3179,3425,3477,3490,3431,3507,3637,"(D)",3986,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","81","81","  Other services, except government",3011,3234,3182,3349,3600,3751,3705,3623,3617,3720,3839,4021,3977,4218
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","82","92"," Government",24495,25752,27548,29154,30147,31935,34256,36549,37719,39241,40499,40860,40554,41474
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","83","...","  Federal civilian",4229,4528,4795,4780,5016,5141,5461,5781,6249,6838,7001,7112,6934,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","84","...","  Federal military",10033,10164,10946,11932,12176,13140,14211,15469,16185,17050,17351,17485,16914,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","85","...","  State and local",10233,11060,11807,12441,12955,13654,14584,15300,15284,15353,16147,16262,16706,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","86","11, 21","Natural resources and mining",754,765,866,986,1088,1163,1076,1090,882,980,945,975,1016,965
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","87","42, 44-45","Trade",13499,14061,14797,15880,16841,17682,17782,17372,16043,16924,18035,19338,20097,21052
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","88","...","Transportation and utilities",2518,3305,3659,3944,3949,4346,4451,4784,5128,5275,5472,5365,5443,4863
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","89","...","Private goods-producing industries",17444,17604,19159,20930,22743,23914,24656,23782,22988,22713,22672,24562,25251,27418
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","90","...","Private services-providing industries",79946,88204,93380,100627,108141,112940,116742,117735,113933,114507,120281,127667,134444,137925
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","1","...","All industry total",84.041,88.795,92.455,96.895,100.627,102.518,103.885,103.722,100.000,100.127,102.654,105.967,107.898,109.392
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","2","..."," Private industries",82.818,88.651,93.015,98.324,103.430,105.463,106.467,105.319,100.000,99.838,102.695,107.069,110.079,111.800
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",98.739,108.893,107.849,100.838,121.164,127.180,90.549,79.124,100.000,99.105,65.614,61.548,63.813,58.557
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","4","111-112","   Farms",96.116,108.335,108.427,100.145,124.145,128.535,88.490,74.966,100.000,96.904,58.344,53.259,55.643,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","5","113-115","   Forestry, fishing, and related activities",112.816,109.380,100.849,103.721,95.790,112.276,101.772,108.197,100.000,113.314,119.871,125.729,126.411,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","6","21","  Mining",95.650,104.765,102.290,115.446,123.882,144.576,120.285,121.022,100.000,84.395,99.195,128.548,122.707,126.326
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","7","211","   Oil and gas extraction","(D)",100.189,"(D)",104.038,128.116,150.345,129.959,144.866,100.000,"(D)","(D)","(D)",157.643,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","8","212","   Mining, except oil and gas","(D)",126.372,"(D)",156.030,129.608,148.230,105.646,75.007,100.000,68.764,63.873,"(D)",64.762,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","9","213","   Support activities for mining",90.682,205.503,267.287,141.538,141.046,188.691,315.261,257.851,100.000,"(D)","(D)","(D)",374.550,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","10","22","  Utilities",49.674,83.241,89.122,89.691,82.011,86.376,89.098,96.733,100.000,103.236,109.468,107.010,104.626,79.366
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","11","23","  Construction",133.185,132.295,139.940,158.304,161.364,156.932,143.435,121.961,100.000,92.739,91.988,93.494,95.200,93.989
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","12","31-33","  Manufacturing",63.830,64.792,72.023,76.085,80.881,85.728,95.194,99.098,100.000,102.777,101.638,108.968,109.129,119.906
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","13","...","   Durable goods manufacturing",58.624,61.723,69.144,70.133,78.593,81.536,91.478,99.482,100.000,97.130,99.173,99.904,102.975,108.352
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","14","321","    Wood products manufacturing",123.242,133.218,133.879,134.394,143.639,137.773,119.828,108.424,100.000,104.293,75.561,"(D)",68.601,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",140.747,149.621,159.523,202.180,200.994,186.670,161.371,142.481,100.000,98.410,94.795,"(D)",75.472,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","16","331","    Primary metals manufacturing",111.357,100.869,86.901,78.628,89.163,86.394,73.048,93.603,100.000,81.271,81.055,"(D)",115.099,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","17","332","    Fabricated metal products",155.323,146.116,155.128,151.674,159.061,134.489,141.379,131.191,100.000,107.975,119.169,"(D)",120.393,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","18","333","    Machinery manufacturing",98.963,103.313,96.836,101.295,102.119,106.391,115.350,121.002,100.000,97.189,118.493,"(D)",114.695,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","19","334","    Computer and electronic products manufacturing",36.419,39.535,50.839,50.357,62.034,65.984,78.300,92.065,100.000,98.781,97.782,"(D)",116.729,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",110.709,134.904,135.982,122.026,125.102,121.515,132.003,136.387,100.000,106.301,104.055,"(D)",76.746,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",135.480,146.593,126.966,130.674,140.213,177.752,177.849,125.424,100.000,97.831,139.382,"(D)",133.138,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing",56.695,56.075,61.018,58.504,69.376,69.496,90.889,98.062,100.000,86.081,90.523,80.138,79.189,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","23","337","    Furniture and related products manufacturing",169.668,172.639,159.738,168.443,180.391,201.341,160.292,144.641,100.000,82.249,74.492,"(D)",69.279,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","24","339","    Miscellaneous manufacturing",66.277,69.989,70.451,77.867,74.840,82.705,83.131,88.000,100.000,103.052,99.230,"(D)",95.926,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","25","...","   Nondurable goods manufacturing",81.934,74.126,80.302,95.777,87.306,98.489,106.356,98.042,100.000,117.834,108.622,131.851,125.190,148.783
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",91.618,88.194,82.107,84.746,83.651,93.256,102.375,91.922,100.000,85.578,80.934,84.110,93.809,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","27","313-314","    Textile mills and textile product mills",146.063,133.694,129.066,174.451,135.433,143.063,135.829,130.561,100.000,88.452,66.127,75.253,88.975,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing",193.860,185.414,164.330,165.607,176.830,167.479,156.580,130.083,100.000,104.378,106.232,122.805,127.012,"(NA)"
"41740","San Diego-Carlsbad, CA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","29","322","    Paper products manufacturing",77.013,85.250,71.328,76.347,67.366,85.435,78.187,60.307,100.000,78.955,84.392,"(D)",73.410,"(NA)"
