"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","37","481","   Air transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","38","482","   Rail transportation",104.284,95.223,104.364,111.165,104.715,101.706,106.595,108.883,100.000,98.628,108.534,113.252,116.492,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","39","483","   Water transportation",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","40","484","   Truck transportation",116.495,101.685,108.076,114.014,117.381,123.570,127.634,118.644,100.000,108.668,125.626,123.754,122.838,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",105.707,95.726,91.675,102.522,105.622,105.853,105.440,105.572,100.000,93.701,96.165,88.113,86.465,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","42","486","   Pipeline transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","44","493","   Warehousing and storage",35.754,44.033,48.613,70.218,91.949,103.120,96.039,108.204,100.000,122.932,158.543,194.705,203.524,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","45","51","  Information",26.457,27.491,32.484,36.734,43.027,43.151,51.117,95.375,100.000,114.749,99.073,82.900,83.979,79.556
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)",69.121,"(D)","(D)","(D)","(D)",107.666,114.728,111.369,100.000,103.028,100.119,"(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",35.458,"(D)","(D)","(D)","(D)",38.201,57.951,88.669,100.000,134.943,115.032,"(D)",183.084,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",21.244,19.184,23.729,27.111,33.860,32.623,41.494,92.928,100.000,114.358,95.725,78.163,79.740,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services",38.959,71.971,"(D)",58.285,71.282,100.705,95.212,108.581,100.000,126.072,132.137,115.014,"(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",66.904,66.691,71.490,70.631,81.084,89.774,96.615,93.130,100.000,94.239,80.793,80.113,83.935,87.416
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","51","52","   Finance and insurance",98.703,86.874,91.895,88.248,97.837,100.300,105.634,93.364,100.000,86.965,86.783,86.074,90.243,94.467
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",117.205,"(D)","(D)",96.954,108.153,100.567,101.730,"(D)",100.000,84.763,80.150,73.453,76.746,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments","(D)",122.284,119.748,"(D)","(D)","(D)","(D)",81.739,100.000,"(D)",109.401,137.435,160.366,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","54","524","    Insurance carriers and related activities",77.096,66.248,73.060,77.620,84.494,96.071,106.989,97.967,100.000,87.049,88.800,88.823,91.234,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",100.000,"(D)",0.000,0.000,0.000,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","56","53","   Real estate and rental and leasing",56.889,60.350,65.082,65.110,75.855,86.525,93.841,93.063,100.000,96.330,78.982,78.311,82.028,85.285
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","57","531","    Real estate","(D)",48.233,56.359,57.962,69.872,80.334,90.937,89.908,100.000,95.877,75.523,74.018,77.780,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets","(D)",149.179,128.588,117.002,119.119,131.238,114.427,115.471,100.000,99.508,103.217,108.412,111.794,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","59","54, 55, 56","  Professional and business services",89.267,80.779,75.043,83.670,92.163,99.216,103.161,106.367,100.000,110.555,125.392,120.299,124.960,128.638
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","60","54","   Professional, scientific, and technical services",86.351,85.227,84.787,87.378,94.024,97.854,98.062,107.624,100.000,97.290,101.445,100.475,107.185,104.712
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","64","55","   Management of companies and enterprises",72.208,64.767,63.349,83.848,91.332,98.378,105.642,100.194,100.000,123.562,162.448,142.512,144.478,157.556
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","65","56","   Administrative and waste management services",105.153,85.927,69.999,78.330,90.230,101.936,108.381,110.275,100.000,117.839,125.760,128.562,132.639,136.841
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","66","561","    Administrative and support services",112.222,79.757,79.749,85.923,98.356,104.393,109.486,110.922,100.000,115.839,127.508,131.157,136.278,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","67","562","    Waste management and remediation services",74.390,110.587,30.540,47.372,57.067,91.944,103.945,107.693,100.000,125.611,119.348,118.974,119.168,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",74.468,76.231,80.065,81.471,83.424,87.603,90.559,97.243,100.000,100.427,103.170,104.122,103.473,104.565
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","69","61","   Educational services",71.098,73.815,75.664,79.050,80.349,87.524,88.354,92.457,100.000,106.835,109.595,106.615,98.978,92.374
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","70","62","   Health care and social assistance",74.750,76.437,80.430,81.677,83.684,87.616,90.750,97.653,100.000,99.875,102.618,103.916,103.895,105.691
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","71","621","    Ambulatory health care services",69.876,71.411,75.126,77.565,81.075,85.615,88.735,96.719,100.000,100.294,104.373,107.127,108.607,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",80.361,83.086,88.135,87.658,87.355,90.245,93.499,98.586,100.000,99.606,101.801,102.293,100.522,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","73","624","    Social assistance",69.041,65.791,65.351,69.752,76.667,83.258,85.785,97.285,100.000,99.175,97.888,96.082,98.203,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",113.185,115.560,119.973,122.400,125.393,112.163,115.836,107.714,100.000,104.251,107.578,110.154,108.920,111.282
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","75","71","   Arts, entertainment, and recreation",87.793,94.804,88.246,91.427,92.651,93.970,116.170,105.492,100.000,112.075,106.709,107.656,110.114,120.073
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",47.961,43.948,73.024,87.001,86.483,90.604,86.731,99.021,100.000,105.316,107.881,113.355,122.856,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","77","713","    Amusements, gambling, and recreation industries",103.905,115.274,94.652,93.509,95.459,95.592,128.985,108.329,100.000,115.066,106.147,105.067,104.395,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","78","72","   Accommodation and food services",119.969,121.079,128.470,130.688,134.157,117.021,115.729,108.285,100.000,102.297,107.790,110.771,108.629,109.145
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","79","721","    Accommodation",178.778,169.814,181.039,177.381,178.031,171.451,154.752,123.490,100.000,111.573,174.741,187.662,184.612,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","80","722","    Food services and drinking places",113.518,115.750,122.722,125.572,129.348,111.035,111.465,106.677,100.000,101.369,101.065,103.041,100.990,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","81","81","  Other services, except government",108.790,112.633,110.246,115.459,120.529,116.810,111.413,105.530,100.000,100.034,98.347,98.044,98.212,100.369
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","82","92"," Government",75.865,77.250,79.807,84.448,88.244,90.394,93.635,96.591,100.000,101.424,98.137,94.442,93.558,92.705
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","83","...","  Federal civilian",64.107,65.136,69.605,77.140,85.868,89.123,93.674,95.912,100.000,101.740,99.424,97.030,91.487,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","84","...","  Federal military",82.291,78.614,77.664,79.024,81.512,80.986,83.286,93.230,100.000,98.156,77.387,62.647,60.922,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","85","...","  State and local",80.366,82.597,84.782,88.572,90.299,92.340,95.127,97.375,100.000,101.745,100.485,97.762,99.046,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","86","11, 21","Natural resources and mining",76.659,52.750,117.166,100.936,93.540,82.117,92.294,98.585,100.000,91.870,79.109,78.079,72.816,64.192
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","87","42, 44-45","Trade",96.791,97.818,107.821,111.983,116.241,115.726,113.510,109.342,100.000,102.028,103.979,103.100,106.819,108.422
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","88","...","Transportation and utilities",99.190,101.445,120.300,127.439,121.476,110.891,117.922,112.582,100.000,110.408,115.631,116.866,114.022,119.105
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","89","...","Private goods-producing industries",99.571,99.079,103.888,106.499,114.523,112.580,107.918,111.018,100.000,100.586,98.139,93.350,94.494,92.777
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","800","Quantity indexes for real GDP by metropolitan area","90","...","Private services-providing industries",80.329,80.296,85.918,89.390,94.334,95.966,99.626,102.250,100.000,103.242,102.505,100.627,102.399,104.615
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","1","...","All industry total",13438,13436,14227,14754,15652,15754,15939,16380,15729,16080,15836,15370,15567,15672
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","2","..."," Private industries",11990,11964,12703,13144,13969,14030,14153,14537,13820,14145,13964,13569,13784,13906
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",56,33,115,"(D)",84,63,61,82,96,83,67,78,62,65
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","4","111-112","   Farms",50,27,110,90,78,57,56,76,91,77,62,72,56,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","5","113-115","   Forestry, fishing, and related activities",6,6,6,"(D)",6,7,6,6,5,6,5,6,7,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","6","21","  Mining",115,91,106,"(D)",102,105,132,116,102,99,90,74,85,60
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",1,1,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)",101,"(D)","(D)",113,"(D)","(D)","(D)","(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)","(D)",2,"(D)","(D)",3,"(D)","(D)","(D)","(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","10","22","  Utilities",758,778,967,987,879,754,842,769,687,754,747,727,692,701
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","11","23","  Construction",932,901,898,947,971,929,913,853,738,761,781,782,772,753
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","12","31-33","  Manufacturing",3569,3606,3722,3828,4188,4160,3936,4133,3729,3751,3648,3423,3501,3461
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","13","...","   Durable goods manufacturing",2081,1995,2027,2175,2586,2428,2212,2519,2088,2063,2083,1905,1988,1953
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","14","321","    Wood products manufacturing",24,25,22,23,27,22,23,22,18,18,22,22,19,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",192,187,176,176,260,132,80,87,62,"(D)","(D)","(D)",65,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","16","331","    Primary metals manufacturing",51,81,90,125,120,134,84,67,72,62,71,87,102,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","17","332","    Fabricated metal products",502,473,457,445,459,451,493,509,408,452,469,423,397,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","18","333","    Machinery manufacturing",444,401,402,464,645,502,527,579,507,454,525,488,510,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","19","334","    Computer and electronic products manufacturing",53,46,51,55,59,72,92,107,109,129,136,132,120,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",118,91,79,68,67,62,65,80,55,53,49,53,48,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)","(D)",103,85,88,39,90,122,137,132,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing","(D)","(D)","(D)","(D)","(D)",588,556,770,580,"(D)","(D)","(D)",353,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","23","337","    Furniture and related products manufacturing",88,82,87,94,92,86,94,81,62,64,61,56,58,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","24","339","    Miscellaneous manufacturing",119,139,147,177,177,230,115,141,176,179,182,171,182,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","25","...","   Nondurable goods manufacturing",1493,1619,1705,1658,1593,1732,1730,1611,1641,1688,1567,1518,1515,1509
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",489,518,593,566,588,691,688,614,703,685,649,601,611,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","27","313-314","    Textile mills and textile product mills",19,20,12,6,4,4,12,12,"(D)","(D)",8,9,"(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing","(D)",46,40,23,22,17,19,18,"(D)","(D)",11,11,"(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","29","322","    Paper products manufacturing",429,513,547,537,481,588,537,489,464,503,468,464,423,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","30","323","    Printing and related support activities",194,197,197,210,214,212,214,228,215,210,184,168,162,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","31","324","    Petroleum and coal products manufacturing","(D)",37,52,39,25,18,19,21,13,14,7,9,12,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","32","325","    Chemical products manufacturing",81,87,92,91,77,68,106,121,120,143,131,126,148,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","33","326","    Plastics and rubber products manufacturing",209,187,164,179,173,140,138,105,99,107,113,129,134,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","34","42","  Wholesale trade",640,664,766,842,884,898,872,836,724,735,770,765,830,836
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","35","44-45","  Retail trade",979,974,1042,1040,1069,1048,1036,1002,955,979,976,966,963,984
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","36","48-49","  Transportation and warehousing",373,379,412,469,502,503,496,506,445,496,563,596,598,647
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","37","481","   Air transportation","(D)","(D)","(L)","(L)","(L)","(L)","(D)","(D)","(D)",1,"(D)",1,1,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","38","482","   Rail transportation",7,6,7,7,7,7,7,7,6,6,7,7,8,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","39","483","   Water transportation","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","40","484","   Truck transportation",217,189,201,212,219,230,238,221,186,203,234,231,229,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",28,26,25,28,28,28,28,28,27,25,26,24,23,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","42","486","   Pipeline transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","44","493","   Warehousing and storage",42,51,57,82,107,120,112,126,117,144,185,227,238,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","45","51","  Information",200,208,245,277,325,326,386,720,755,866,748,626,634,601
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)",40,"(D)","(D)","(D)","(D)",63,67,65,59,60,59,"(D)","(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",6,"(D)","(D)","(D)","(D)",6,9,14,16,21,18,"(D)",28,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",133,120,149,170,212,204,260,582,626,716,600,490,499,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services",21,39,"(D)",32,39,55,52,59,54,69,72,63,"(D)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",1358,1354,1451,1433,1646,1822,1961,1890,2030,1913,1640,1626,1704,1774
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","51","52","   Finance and insurance",441,388,410,394,437,448,472,417,446,388,387,384,403,422
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",205,"(D)","(D)",170,189,176,178,"(D)",175,148,140,128,134,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments","(D)",37,37,"(D)","(D)","(D)","(D)",25,31,"(D)",33,42,49,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","54","524","    Insurance carriers and related activities",186,160,176,187,204,231,258,236,241,210,214,214,220,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(L)","(D)","(L)","(L)","(L)","(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","56","53","   Real estate and rental and leasing",901,955,1030,1031,1201,1370,1486,1473,1583,1525,1250,1240,1299,1350
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","57","531","    Real estate","(D)",668,781,803,968,1113,1260,1246,1386,1329,1046,1026,1078,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets","(D)",295,254,231,235,259,226,228,197,196,204,214,221,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","59","54, 55, 56","  Professional and business services",1092,988,918,1024,1128,1214,1262,1301,1223,1353,1534,1472,1529,1574
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","60","54","   Professional, scientific, and technical services",454,448,446,460,495,515,516,566,526,512,534,528,564,551
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","64","55","   Management of companies and enterprises",244,219,214,283,309,333,357,339,338,418,549,482,488,533
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","65","56","   Administrative and waste management services",378,309,252,282,324,366,390,396,359,424,452,462,477,492
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","66","561","    Administrative and support services",322,229,229,247,282,300,314,318,287,332,366,376,391,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","67","562","    Waste management and remediation services",54,80,22,34,41,67,75,78,72,91,86,86,86,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",1142,1169,1228,1250,1280,1344,1389,1492,1534,1541,1583,1597,1587,1604
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","69","61","   Educational services",86,90,92,96,97,106,107,112,121,130,133,129,120,112
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","70","62","   Health care and social assistance",1056,1080,1136,1154,1182,1238,1282,1380,1413,1411,1450,1468,1468,1493
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","71","621","    Ambulatory health care services",437,446,469,485,506,535,554,604,625,627,652,669,678,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",541,559,593,590,588,607,629,663,673,670,685,688,676,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","73","624","    Social assistance",80,76,75,80,88,96,99,112,115,114,113,111,113,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",439,448,466,475,487,435,449,418,388,405,417,427,423,432
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","75","71","   Arts, entertainment, and recreation",68,74,69,71,72,73,90,82,78,87,83,84,86,94
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",11,10,17,21,21,21,21,23,24,25,26,27,29,"(NA)"
"49620","York-Hanover, PA (Metropolitan Statistical Area)"," ","900","Real GDP by metropolitan area","77","713","    Amusements, gambling, and recreation industries",56,62,51,51,52,52,70,59,54,62,58,57,57,"(NA)"
