"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",6070,6318,6622,7016,7576,8178,8820,9067,9121,9246,9178,9404,9875,10184
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",3927,4109,4346,4629,4983,5408,5850,5852,5912,5980,6013,6162,6514,6734
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",78,67,97,101,92,106,97,91,83,82,92,94,98,95
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",38,29,50,48,37,42,41,39,38,35,41,44,47,"(NA)"
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",40,38,47,53,55,64,56,52,44,47,51,50,52,"(NA)"
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",4,5,7,10,10,14,14,11,12,12,13,10,6,8
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)","(D)",14,14,11,12,12,13,10,"(D)","(NA)"
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(D)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(NA)"
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",76,74,74,102,122,142,160,162,198,122,118,113,124,124
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",253,263,302,344,391,452,472,423,363,297,290,291,345,379
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",218,234,252,232,243,266,294,279,296,307,313,371,392,396
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing",86,94,105,113,120,139,168,156,153,170,183,228,240,242
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing",13,14,18,21,22,12,10,9,8,10,9,9,10,"(NA)"
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",16,18,20,21,26,38,55,48,54,57,52,53,54,"(NA)"
"36500","Olympia-Tumwater, WA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","16","331","    Primary metals manufacturing","(L)","(L)","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
