"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",11049,11200,11763,12698,13677,14955,15666,16243,16423,16912,17371,17386,17933,18284
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",9558,9612,10066,10880,11779,13020,13582,14090,14171,14610,15063,15112,15672,15986
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",64,61,77,87,71,108,96,83,75,90,74,78,73,79
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",24,24,39,47,32,59,48,32,28,34,29,36,31,"(NA)"
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",40,36,38,39,39,49,48,51,47,56,45,41,41,"(NA)"
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",160,137,256,353,555,596,801,756,656,556,556,515,566,573
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction",123,113,247,344,547,"(D)","(D)","(D)",637,534,"(D)",486,536,"(NA)"
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas",5,2,2,2,3,"(D)","(D)","(D)",7,11,"(D)",9,10,"(NA)"
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining",32,23,7,6,5,10,11,13,13,12,14,20,20,"(NA)"
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities","(D)",251,267,"(D)",229,272,294,343,300,332,317,281,302,315
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",652,618,614,666,874,955,1020,1024,1004,1033,832,771,762,823
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",1631,1446,1563,1751,1737,1917,2100,2194,2267,2589,2854,3243,3384,3525
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing",602,609,"(D)","(D)",774,860,1027,1196,1029,1237,1482,1818,1895,2047
"33660","Mobile, AL (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing",59,56,62,79,81,84,61,44,40,48,48,46,54,"(NA)"
