"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",3789,3949,3834,4050,4217,4498,4479,4488,4316,4465,4613,4967,5088,5158
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",3499,3640,3515,3715,3863,4120,4078,4058,3874,4016,4172,4539,4656,4723
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",21,14,23,23,25
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",19,7,16,17,16,16,16,19,16,17,10,19,19,"(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",4,4,4,4,"(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",13,12,11,13,16
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",36,36,37,40,40,40,35,34,40,45,72,165,163,172
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",203,225,236,264,263,275,293,247,210,196,184,196,208,206
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",991,1052,938,1003,1017,1122,1029,980,925,970,986,1087,1100,1082
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing","(D)",314,314,359,396,487,454,438,380,463,465,499,504,473
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing",19,19,26,24,18,21,20,19,15,24,22,26,30,"(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",22,17,15,18,19,20,22,19,16,13,16,11,11,"(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","16","331","    Primary metals manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",20,"(D)","(D)","(D)","(D)","(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","17","332","    Fabricated metal products",46,42,58,69,63,69,77,85,67,73,76,84,92,"(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","18","333","    Machinery manufacturing",39,36,44,61,65,71,62,66,62,95,105,100,110,"(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","19","334","    Computer and electronic products manufacturing",14,"(D)","(D)",27,39,89,71,74,82,95,54,71,58,"(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",70,52,34,33,33,39,37,38,23,26,21,24,"(D)","(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",70,76,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(D)","(D)",5,5,4,4,"(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","23","337","    Furniture and related products manufacturing",16,18,19,21,23,26,25,20,14,15,14,12,12,"(NA)"
"15500","Burlington, NC (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","24","339","    Miscellaneous manufacturing",40,38,36,37,43,45,42,37,38,44,48,46,57,"(NA)"
