"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",17311,18315,19911,20984,22203,23635,24014,24670,24603,25843,26228,28036,29387,29809
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",13685,14631,16086,16999,18115,19524,19801,20336,20177,21490,21920,23738,25058,25415
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting","(D)","(D)","(D)","(D)",11,13,"(D)","(D)",17,9,10,"(D)",14,"(D)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",4,6,7,10,8,9,8,7,4,4,5,7,9,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities","(D)","(D)","(D)","(D)",3,4,"(D)","(D)",12,4,5,"(D)",4,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining","(D)","(D)","(D)","(D)",6,6,"(D)","(D)",6,5,5,"(D)",8,"(D)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(L)","(L)","(L)","(D)","(L)","(L)","(L)","(L)","(D)","(D)","(D)","(D)","(L)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas","(L)",1,"(L)",1,"(D)","(D)",1,3,3,"(D)","(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1,"(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",259,249,253,287,282,285,"(D)",208,253,335,313,319,339,371
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",532,521,557,613,654,671,682,637,629,595,582,604,614,628
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",1157,813,840,891,905,1304,1264,1366,1260,1849,1764,1951,2064,2153
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing",474,339,364,408,420,426,475,524,441,495,520,526,488,503
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing",15,15,15,16,17,16,14,15,12,"(D)","(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",51,19,18,16,16,13,18,28,26,27,24,25,26,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","16","331","    Primary metals manufacturing",28,"(D)","(D)","(D)","(D)","(D)",2,4,"(D)","(D)","(D)","(D)","(D)","(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","17","332","    Fabricated metal products",40,39,39,36,40,50,47,42,39,39,41,38,37,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","18","333","    Machinery manufacturing",96,94,94,111,119,116,118,117,99,129,133,125,146,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","19","334","    Computer and electronic products manufacturing",153,77,98,106,119,108,137,163,126,182,208,216,160,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",25,27,26,19,19,28,35,37,31,32,18,17,18,"(NA)"
"45940","Trenton, NJ (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",60,"(NA)"
