"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",16977,18489,20067,22406,25325,28206,31121,33284,30988,33770,35933,38350,39586,39989
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",12842,14085,15594,17711,20346,23039,25554,27506,25157,27745,29723,32133,33414,33626
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",1398,1745,1626,2342,2510,2476,2940,2523,2442,3849,4843,5028,5509,5083
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",810,1133,1017,1702,1819,1516,1973,1550,1586,2878,3690,3633,3876,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",588,612,609,640,692,960,967,973,856,971,1153,1395,1633,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",1688,1843,1996,2258,3057,4352,5437,6599,5394,6443,6492,7298,6887,6486
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction",981,1273,1427,1643,2350,3330,4223,5228,4337,5361,5197,"(D)",5522,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas",179,178,171,200,213,257,278,291,324,240,248,"(D)",267,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining",528,392,398,414,495,765,937,1079,732,843,1047,"(D)",1098,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",240,360,452,467,457,519,585,575,648,673,695,584,606,564
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",845,885,974,1180,1466,1670,1693,1512,1265,1170,1341,1670,1693,1724
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",1120,958,1578,1906,2306,2551,2812,3737,2970,2644,2541,2589,2969,3294
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing",401,405,"(D)",545,"(D)","(D)",641,679,644,620,649,597,625,683
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing",5,6,4,6,5,5,5,7,6,7,7,"(D)",7,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",84,92,81,83,108,110,106,95,78,78,72,"(D)",80,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","16","331","    Primary metals manufacturing",3,6,8,21,20,18,9,10,6,6,8,"(D)",9,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","17","332","    Fabricated metal products",61,55,57,59,67,74,97,97,90,89,97,"(D)",111,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","18","333","    Machinery manufacturing",49,37,39,74,71,87,95,125,102,99,128,"(D)",107,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","19","334","    Computer and electronic products manufacturing",19,39,63,"(D)",34,55,70,72,79,91,116,"(D)",151,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing","(L)","(D)","(D)","(D)","(D)","(D)","(L)","(L)","(D)","(D)","(L)","(L)","(L)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)",18,16,17,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing","(D)","(D)","(D)",184,142,141,"(D)","(D)","(D)","(D)","(D)",67,"(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","23","337","    Furniture and related products manufacturing",11,12,21,14,11,14,13,11,6,6,5,"(D)",8,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","24","339","    Miscellaneous manufacturing",41,43,44,48,48,46,46,48,56,54,49,"(D)",48,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","25","...","   Nondurable goods manufacturing",719,553,"(D)",1360,"(D)","(D)",2171,3058,2326,2024,1892,1992,2344,2611
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",237,251,354,321,345,412,434,467,609,539,501,577,588,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","27","313-314","    Textile mills and textile product mills",2,1,1,"(D)","(D)","(D)",3,2,2,2,"(D)",3,2,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing","(D)","(L)","(D)","(D)","(D)","(D)","(L)",1,"(D)","(D)","(D)",15,"(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","29","322","    Paper products manufacturing","(D)",10,7,"(D)","(D)","(D)",9,4,"(D)","(D)","(D)","(D)","(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","30","323","    Printing and related support activities",6,6,6,6,6,6,7,7,7,7,10,"(D)",13,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","31","324","    Petroleum and coal products manufacturing",375,199,562,877,1289,1408,1562,2416,1523,1254,1151,"(D)",1468,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","32","325","    Chemical products manufacturing",40,37,59,87,77,98,106,120,143,179,182,"(D)",209,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","33","326","    Plastics and rubber products manufacturing",47,48,56,60,58,48,51,41,40,40,39,"(D)",47,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","34","42","  Wholesale trade",684,725,754,830,942,1150,1234,1305,1220,1273,1501,1653,1886,2057
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","35","44-45","  Retail trade",1356,1417,1518,1649,1835,2004,1909,1801,1743,1806,1865,2021,2208,2327
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","36","48-49","  Transportation and warehousing",532,598,713,658,727,783,811,935,892,926,923,973,1030,1131
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","37","481","   Air transportation",2,2,3,8,10,13,16,13,13,15,16,"(D)",6,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","38","482","   Rail transportation",53,46,50,55,60,62,59,61,47,42,49,58,60,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","39","483","   Water transportation",1,"(L)","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(L)","(L)","(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","40","484","   Truck transportation",257,278,303,323,366,400,409,451,453,430,430,"(D)",521,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","41","485","   Transit and ground passenger transportation",13,12,12,11,14,14,15,16,14,14,13,"(D)",18,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","42","486","   Pipeline transportation",57,36,45,69,64,70,104,174,160,224,203,"(D)",172,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","43","487-488, 492","   Other transportation and support activities",101,122,135,95,"(D)","(D)","(D)","(D)","(D)","(D)",119,141,"(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","44","493","   Warehousing and storage",48,100,165,97,109,107,100,103,96,93,93,"(D)",100,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","45","51","  Information",277,311,350,371,408,431,485,515,459,468,454,434,432,439
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","46","511","   Publishing industries, except Internet (includes software)","(D)","(D)","(D)",59,62,64,81,76,68,70,76,"(D)",81,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","47","512","   Motion picture and sound recording industries",14,18,23,16,11,22,17,"(D)","(D)",15,17,"(D)","(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","48","515, 517","   Broadcasting and telecommunications",216,229,256,276,313,317,368,377,332,343,322,"(D)",306,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services","(D)","(D)","(D)",20,21,29,19,"(D)","(D)",40,39,"(D)","(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",1499,1753,1943,2137,2392,2541,2786,2844,2867,3051,3332,3717,3909,3948
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","51","52","   Finance and insurance",407,464,519,545,566,615,605,550,600,608,655,709,795,793
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",158,211,232,194,205,255,256,265,289,293,280,"(D)",324,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","53","523","    Securities, commodity contracts, and investments",48,42,43,42,56,49,32,13,34,39,40,"(D)","(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","54","524","    Insurance carriers and related activities",193,206,238,305,301,308,314,269,272,273,332,"(D)",416,"(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","55","525","    Funds, trusts, and other financial vehicles",7,5,5,5,5,4,3,2,5,3,2,"(D)","(D)","(NA)"
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","56","53","   Real estate and rental and leasing",1093,1289,1424,1592,1825,1926,2181,2294,2268,2443,2677,3007,3114,3155
"12540","Bakersfield, CA (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","57","531","    Real estate",931,1118,1257,1397,1629,1678,1935,2048,2025,2187,2388,"(D)",2722,"(NA)"
