"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",1952,2010,2097,2241,2405,2533,2572,2643,2592,2745,2959,3165,3377,3420
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",1744,1785,1856,1990,2133,2246,2278,2340,2285,2423,2628,2830,3049,3091
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",11,9,10,12,12,14,16,15,13,13,14,13,16,13
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",3,2,2,4,5,7,10,9,8,7,8,7,10,"(NA)"
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",8,7,8,7,7,7,7,6,5,6,6,6,6,"(NA)"
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",15,13,13,13,18,26,39,40,34,31,39,33,40,37
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas",15,12,13,13,16,"(D)","(D)",29,28,24,29,26,32,"(NA)"
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(D)","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"26300","Hot Springs, AR (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities","(D)","(D)","(D)",33,29,31,33,34,37,45,47,41,40,43
