"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",3216,3497,3693,3949,4287,4673,4873,5439,5984,6416,6421,6421,6729,7186
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",2314,2550,2696,2907,3159,3521,3660,4177,4648,5033,4993,4939,5222,5659
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",7,13,21,5,"(D)","(D)","(D)","(D)",11,11,13,21,27,34
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms","(L)",7,16,"(L)","(L)",11,6,7,5,6,9,16,23,"(NA)"
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",7,6,5,5,"(D)","(D)","(D)","(D)",6,5,4,5,4,"(NA)"
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",140,121,"(D)",138,"(D)","(D)","(D)","(D)",217,257,367,263,279,421
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction",19,"(D)","(D)","(D)","(D)","(D)",34,43,19,16,"(D)","(D)","(D)","(NA)"
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",321,211,204,"(NA)"
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(NA)"
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities","(D)","(D)","(D)",107,104,109,114,116,135,"(D)","(D)",80,79,82
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",166,158,173,190,214,233,224,287,365,398,291,333,339,358
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",279,315,367,389,449,533,515,623,879,854,921,870,970,1001
"34060","Morgantown, WV (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",92,99
