"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",30764,32494,33743,36942,37968,39834,41480,41334,40498,41222,41438,42390,43909,44858
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",27378,28976,30069,33071,33941,35703,37115,36628,35726,36310,36458,37445,38829,39667
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",41,43,45,49,52,"(D)",58,"(D)","(D)","(D)","(D)","(D)",40,38
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",29,32,34,41,45,45,50,41,38,42,38,35,33,"(NA)"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",13,12,11,8,7,"(D)",8,"(D)","(D)","(D)","(D)","(D)",8,"(NA)"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",29,29,33,29,34,"(D)",56,"(D)","(D)","(D)","(D)","(D)",64,72
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(NA)"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas","(D)","(D)","(D)","(D)",34,"(D)",56,"(D)","(D)","(D)","(D)","(D)",64,"(NA)"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining","(D)","(D)","(D)","(D)","(L)","(L)","(L)","(D)","(L)","(L)","(L)",1,1,"(NA)"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",317,323,347,329,373,455,486,451,518,572,565,637,844,870
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","11","23","  Construction",1268,1243,1276,1477,1594,1699,1811,1642,1495,1413,1430,1495,1553,1611
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","12","31-33","  Manufacturing",4660,5263,5141,6257,6205,6933,7060,6617,5067,5044,4823,4748,5215,4906
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","13","...","   Durable goods manufacturing",2934,2715,2634,2801,2965,3034,3110,3188,3005,3254,3184,3285,3674,3516
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","14","321","    Wood products manufacturing",17,22,20,19,19,15,17,17,13,9,"(D)","(D)",8,"(NA)"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",80,66,56,58,61,52,78,78,69,61,66,"(D)",61,"(NA)"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","16","331","    Primary metals manufacturing",216,212,117,235,200,253,270,254,220,239,261,"(D)",257,"(NA)"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","17","332","    Fabricated metal products",620,640,637,700,756,729,769,782,731,734,730,"(D)",948,"(NA)"
"35300","New Haven-Milford, CT (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","18","333","    Machinery manufacturing",350,281,262,250,281,257,261,263,232,206,187,"(D)",253,"(NA)"
