"GeoFIPS","GeoName","Region","ComponentId","ComponentName","IndustryId","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","1","...","All industry total",3015,3207,3342,3565,3922,4316,4856,5407,5009,4848,4992,5150,5179,5342
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","2","..."," Private industries",2549,2703,2810,3009,3338,3711,4237,4719,4297,4141,4303,4452,4477,4622
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",28,32,24,35,38,35,27,23,23,18,"(D)",23,31,32
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","4","111-112","   Farms",20,25,17,28,31,25,18,14,14,8,11,12,19,"(NA)"
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","5","113-115","   Forestry, fishing, and related activities",8,7,7,7,8,10,9,9,9,11,"(D)",12,12,"(NA)"
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","6","21","  Mining",40,35,51,105,171,337,566,763,521,514,658,676,594,645
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","7","211","   Oil and gas extraction",3,3,10,22,28,38,45,81,61,69,98,"(D)",139,"(NA)"
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","8","212","   Mining, except oil and gas",9,7,9,12,23,24,28,27,36,43,58,"(D)",61,"(NA)"
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","9","213","   Support activities for mining",28,25,32,71,119,275,493,655,423,402,503,"(D)",393,"(NA)"
"24300","Grand Junction, CO (Metropolitan Statistical Area)"," ","200","Gross domestic product (GDP) by metropolitan area","10","22","  Utilities",47,46,51,53,57,55,64,63,69,75,72,63,69,75
